date,ticker,name,cash_buy,deposit_buy,sell
2020-02-21,HKD,HONGKONG DOLLAR,2933.30,2962.93,3007.29
2020-02-21,CNY,YUAN RENMINBI,3239.40,3272.12,3341.09
2020-02-21,DKK,DANISH KRONE,,3298.62,3422.49
2020-02-21,INR,INDIAN RUPEE,,323.55,336.24
2020-02-21,KRW,KOREAN WON,17.62,18.55,20.32
2020-02-21,KWD,KUWAITI DINAR,,75804.59,78778.83
2020-02-21,MYR,MALAYSIAN RINGGIT,,5490.44,5606.18
2020-02-21,NOK,NORWEGIAN KRONER,,2443.57,2545.49
2020-02-21,RUB,RUSSIAN RUBLE,,361.50,402.82
2020-02-21,SAR,SAUDI RIAL,,6182.48,6425.05
2020-02-21,SEK,SWEDISH KRONA,,2326.05,2413.40
2020-02-22,USD,US DOLLAR,23145.00,23175.00,23315.00
2020-02-22,EUR,EURO,24573.94,24822.16,25696.74
2020-02-22,GBP,POUND STERLING,29506.74,29804.79,30130.25
2020-02-22,JPY,YEN,200.60,202.63,209.77
2020-02-22,AUD,AUSTRALIAN DOLLAR,15036.76,15188.65,15508.83
2020-02-22,SGD,SINGAPORE DOLLAR,16330.14,16495.09,16708.59
2020-02-22,THB,THAILAND BAHT,646.89,718.77,751.76
2020-02-22,CAD,CANADIAN DOLLAR,17175.64,17349.13,17714.86
2020-02-22,CHF,SWISS FRANC,23164.06,23398.04,23891.27
2020-02-22,HKD,HONGKONG DOLLAR,2933.30,2962.93,3007.29
2020-02-22,CNY,YUAN RENMINBI,3239.40,3272.12,3341.09
2020-02-22,DKK,DANISH KRONE,,3298.62,3422.49
2020-02-22,INR,INDIAN RUPEE,,323.55,336.24
2020-02-22,KRW,KOREAN WON,17.62,18.55,20.32
2020-02-22,KWD,KUWAITI DINAR,,75804.59,78778.83
2020-02-22,MYR,MALAYSIAN RINGGIT,,5490.44,5606.18
2020-02-22,NOK,NORWEGIAN KRONER,,2443.57,2545.49
2020-02-22,RUB,RUSSIAN RUBLE,,361.50,402.82
2020-02-22,SAR,SAUDI RIAL,,6182.48,6425.05
2020-02-22,SEK,SWEDISH KRONA,,2326.05,2413.40
2020-02-23,USD,US DOLLAR,23145.00,23175.00,23315.00
2020-02-23,EUR,EURO,24573.94,24822.16,25696.74
2020-02-23,GBP,POUND STERLING,29506.74,29804.79,30130.25
2020-02-23,JPY,YEN,200.60,202.63,209.77
2020-02-23,AUD,AUSTRALIAN DOLLAR,15036.76,15188.65,15508.83
2020-02-23,SGD,SINGAPORE DOLLAR,16330.14,16495.09,16708.59
2020-02-23,THB,THAILAND BAHT,646.89,718.77,751.76
2020-02-23,CAD,CANADIAN DOLLAR,17175.64,17349.13,17714.86
2020-02-23,CHF,SWISS FRANC,23164.06,23398.04,23891.27
2020-02-23,HKD,HONGKONG DOLLAR,2933.30,2962.93,3007.29
2020-02-23,CNY,YUAN RENMINBI,3239.40,3272.12,3341.09
2020-02-23,DKK,DANISH KRONE,,3298.62,3422.49
2020-02-23,INR,INDIAN RUPEE,,323.55,336.24
2020-02-23,KRW,KOREAN WON,17.62,18.55,20.32
2020-02-23,KWD,KUWAITI DINAR,,75804.59,78778.83
2020-02-23,MYR,MALAYSIAN RINGGIT,,5490.44,5606.18
2020-02-23,NOK,NORWEGIAN KRONER,,2443.57,2545.49
2020-02-23,RUB,RUSSIAN RUBLE,,361.50,402.82
2020-02-23,SAR,SAUDI RIAL,,6182.48,6425.05
2020-02-23,SEK,SWEDISH KRONA,,2326.05,2413.40
2020-02-24,USD,US DOLLAR,23180.00,23210.00,23350.00
2020-02-24,EUR,EURO,24672.53,24921.75,25799.80
2020-02-24,GBP,POUND STERLING,29606.20,29905.25,30231.77
2020-02-24,JPY,YEN,202.01,204.05,211.24
2020-02-24,AUD,AUSTRALIAN DOLLAR,15036.61,15188.49,15508.65
2020-02-24,SGD,SINGAPORE DOLLAR,16334.90,16499.90,16713.45
2020-02-24,THB,THAILAND BAHT,647.25,719.17,752.18
2020-02-24,CAD,CANADIAN DOLLAR,17167.85,17341.26,17706.80
2020-02-24,CHF,SWISS FRANC,23265.21,23500.21,23995.57
2020-02-24,HKD,HONGKONG DOLLAR,2935.57,2965.22,3009.61
2020-02-24,CNY,YUAN RENMINBI,3244.32,3277.09,3346.17
2020-02-24,DKK,DANISH KRONE,,3310.96,3435.29
2020-02-24,INR,INDIAN RUPEE,,323.36,336.04
2020-02-24,KRW,KOREAN WON,17.46,18.38,20.14
2020-02-24,KWD,KUWAITI DINAR,,75794.89,78768.65
2020-02-24,MYR,MALAYSIAN RINGGIT,,5455.74,5570.74
2020-02-24,NOK,NORWEGIAN KRONER,,2436.95,2538.59
2020-02-24,RUB,RUSSIAN RUBLE,,356.49,397.23
2020-02-24,SAR,SAUDI RIAL,,6191.30,6434.21
2020-02-24,SEK,SWEDISH KRONA,,2337.44,2425.21
2020-02-25,USD,US DOLLAR,23155.00,23185.00,23325.00
2020-02-25,EUR,EURO,24732.60,24982.42,25862.64
2020-02-25,GBP,POUND STERLING,29645.37,29944.82,30271.80
2020-02-25,JPY,YEN,203.08,205.13,212.36
2020-02-25,AUD,AUSTRALIAN DOLLAR,15070.57,15222.80,15543.70
2020-02-25,SGD,SINGAPORE DOLLAR,16381.62,16547.09,16761.27
2020-02-25,THB,THAILAND BAHT,645.75,717.50,750.42
2020-02-25,CAD,CANADIAN DOLLAR,17154.57,17327.85,17693.12
2020-02-25,CHF,SWISS FRANC,23275.82,23510.93,24006.54
2020-02-25,HKD,HONGKONG DOLLAR,2934.14,2963.78,3008.15
2020-02-25,CNY,YUAN RENMINBI,3250.13,3282.96,3352.16
2020-02-25,DKK,DANISH KRONE,,3318.36,3442.97
2020-02-25,INR,INDIAN RUPEE,,322.91,335.58
2020-02-25,KRW,KOREAN WON,17.53,18.45,20.22
2020-02-25,KWD,KUWAITI DINAR,,75738.17,78709.79
2020-02-25,MYR,MALAYSIAN RINGGIT,,5444.72,5559.50
2020-02-25,NOK,NORWEGIAN KRONER,,2440.74,2542.55
2020-02-25,RUB,RUSSIAN RUBLE,,357.45,398.31
2020-02-25,SAR,SAUDI RIAL,,6184.64,6427.30
2020-02-25,SEK,SWEDISH KRONA,,2349.42,2437.64
2020-02-26,USD,US DOLLAR,23145.00,23175.00,23315.00
2020-02-26,EUR,EURO,24740.18,24990.08,25870.57
2020-02-26,GBP,POUND STERLING,29742.48,30042.91,30370.97
2020-02-26,JPY,YEN,203.29,205.34,212.58
2020-02-26,AUD,AUSTRALIAN DOLLAR,15034.49,15186.35,15506.48
2020-02-26,SGD,SINGAPORE DOLLAR,16358.18,16523.41,16737.28
2020-02-26,THB,THAILAND BAHT,643.03,714.48,747.27
2020-02-26,CAD,CANADIAN DOLLAR,17154.94,17328.22,17693.51
2020-02-26,CHF,SWISS FRANC,23299.14,23534.48,24030.59
2020-02-26,HKD,HONGKONG DOLLAR,2932.20,2961.82,3006.17
2020-02-26,CNY,YUAN RENMINBI,3244.57,3277.34,3346.43
2020-02-26,DKK,DANISH KRONE,,3320.02,3444.70
2020-02-26,INR,INDIAN RUPEE,,323.12,335.80
2020-02-26,KRW,KOREAN WON,17.47,18.39,20.15
2020-02-26,KWD,KUWAITI DINAR,,75804.59,78778.83
2020-02-26,MYR,MALAYSIAN RINGGIT,,5428.26,5542.68
2020-02-26,NOK,NORWEGIAN KRONER,,2433.36,2534.86
2020-02-26,RUB,RUSSIAN RUBLE,,355.16,395.76
2020-02-26,SAR,SAUDI RIAL,,6180.17,6422.66
2020-02-26,SEK,SWEDISH KRONA,,2347.32,2435.47
2020-02-27,USD,US DOLLAR,23140.00,23170.00,23310.00
2020-02-27,EUR,EURO,24848.69,25099.69,25984.05
2020-02-27,GBP,POUND STERLING,29594.21,29893.14,30219.57
2020-02-27,JPY,YEN,204.12,206.18,213.44
2020-02-27,AUD,AUSTRALIAN DOLLAR,14917.41,15068.09,15385.73
2020-02-27,SGD,SINGAPORE DOLLAR,16369.88,16535.23,16749.26
2020-02-27,THB,THAILAND BAHT,643.91,715.45,748.28
2020-02-27,CAD,CANADIAN DOLLAR,17074.08,17246.55,17610.11
2020-02-27,CHF,SWISS FRANC,23401.85,23638.23,24136.53
2020-02-27,HKD,HONGKONG DOLLAR,2929.13,2958.72,3003.01
2020-02-27,CNY,YUAN RENMINBI,3245.67,3278.45,3347.57
2020-02-27,DKK,DANISH KRONE,,3333.81,3459.00
2020-02-27,INR,INDIAN RUPEE,,323.73,336.43
2020-02-27,KRW,KOREAN WON,16.54,18.38,20.13
2020-02-27,KWD,KUWAITI DINAR,,75714.02,78684.73
2020-02-27,MYR,MALAYSIAN RINGGIT,,5465.78,5581.00
2020-02-27,NOK,NORWEGIAN KRONER,,2422.95,2524.02
2020-02-27,RUB,RUSSIAN RUBLE,,353.28,393.65
2020-02-27,SAR,SAUDI RIAL,,6179.01,6421.45
2020-02-27,SEK,SWEDISH KRONA,,2348.05,2436.22
2020-02-28,USD,US DOLLAR,23140.00,23170.00,23310.00
2020-02-28,EUR,EURO,25103.69,25357.26,26250.70
2020-02-28,GBP,POUND STERLING,29454.63,29752.15,30077.04
2020-02-28,JPY,YEN,206.67,208.76,216.11
2020-02-28,AUD,AUSTRALIAN DOLLAR,14880.99,15031.30,15348.16
2020-02-28,SGD,SINGAPORE DOLLAR,16396.88,16562.51,16776.89
2020-02-28,THB,THAILAND BAHT,647.37,719.30,752.31
2020-02-28,CAD,CANADIAN DOLLAR,16940.70,17111.82,17472.55
2020-02-28,CHF,SWISS FRANC,23615.43,23853.97,24356.82
2020-02-28,HKD,HONGKONG DOLLAR,2929.99,2959.59,3003.90
2020-02-28,CNY,YUAN RENMINBI,3258.54,3291.45,3360.84
2020-02-28,DKK,DANISH KRONE,,3367.66,3494.12
2020-02-28,INR,INDIAN RUPEE,,321.70,334.33
2020-02-28,KRW,KOREAN WON,16.63,18.48,20.25
2020-02-28,KWD,KUWAITI DINAR,,75813.06,78787.65
2020-02-28,MYR,MALAYSIAN RINGGIT,,5460.59,5575.70
2020-02-28,NOK,NORWEGIAN KRONER,,2413.73,2514.41
2020-02-28,RUB,RUSSIAN RUBLE,,344.23,383.57
2020-02-28,SAR,SAUDI RIAL,,6179.50,6421.96
2020-02-28,SEK,SWEDISH KRONA,,2355.63,2444.09
2020-02-29,USD,US DOLLAR,23140.00,23170.00,23310.00
2020-02-29,EUR,EURO,25103.69,25357.26,26250.70
2020-02-29,GBP,POUND STERLING,29454.63,29752.15,30077.04
2020-02-29,JPY,YEN,206.67,208.76,216.11
2020-02-29,AUD,AUSTRALIAN DOLLAR,14880.99,15031.30,15348.16
2020-02-29,SGD,SINGAPORE DOLLAR,16396.88,16562.51,16776.89
2020-02-29,THB,THAILAND BAHT,647.37,719.30,752.31
2020-02-29,CAD,CANADIAN DOLLAR,16940.70,17111.82,17472.55
2020-02-29,CHF,SWISS FRANC,23615.43,23853.97,24356.82
2020-02-29,HKD,HONGKONG DOLLAR,2929.99,2959.59,3003.90
2020-02-29,CNY,YUAN RENMINBI,3258.54,3291.45,3360.84
2020-02-29,DKK,DANISH KRONE,,3367.66,3494.12
2020-02-29,INR,INDIAN RUPEE,,321.70,334.33
2020-02-29,KRW,KOREAN WON,16.63,18.48,20.25
2020-02-29,KWD,KUWAITI DINAR,,75813.06,78787.65
2020-02-29,MYR,MALAYSIAN RINGGIT,,5460.59,5575.70
2020-02-29,NOK,NORWEGIAN KRONER,,2413.73,2514.41
2020-02-29,RUB,RUSSIAN RUBLE,,344.23,383.57
2020-02-29,SAR,SAUDI RIAL,,6179.50,6421.96
2020-02-29,SEK,SWEDISH KRONA,,2355.63,2444.09
2020-03-01,USD,US DOLLAR,23140.00,23170.00,23310.00
2020-03-01,EUR,EURO,25103.69,25357.26,26250.70
2020-03-01,GBP,POUND STERLING,29454.63,29752.15,30077.04
2020-03-01,JPY,YEN,206.67,208.76,216.11
2020-03-01,AUD,AUSTRALIAN DOLLAR,14880.99,15031.30,15348.16
2020-03-01,SGD,SINGAPORE DOLLAR,16396.88,16562.51,16776.89
2020-03-01,THB,THAILAND BAHT,647.37,719.30,752.31
2020-03-01,CAD,CANADIAN DOLLAR,16940.70,17111.82,17472.55
2020-03-01,CHF,SWISS FRANC,23615.43,23853.97,24356.82
2020-03-01,HKD,HONGKONG DOLLAR,2929.99,2959.59,3003.90
2020-03-01,CNY,YUAN RENMINBI,3258.54,3291.45,3360.84
2020-03-01,DKK,DANISH KRONE,,3367.66,3494.12
2020-03-01,INR,INDIAN RUPEE,,321.70,334.33
2020-03-01,KRW,KOREAN WON,16.63,18.48,20.25
2020-03-01,KWD,KUWAITI DINAR,,75813.06,78787.65
2020-03-01,MYR,MALAYSIAN RINGGIT,,5460.59,5575.70
2020-03-01,NOK,NORWEGIAN KRONER,,2413.73,2514.41
2020-03-01,RUB,RUSSIAN RUBLE,,344.23,383.57
2020-03-01,SAR,SAUDI RIAL,,6179.50,6421.96
2020-03-01,SEK,SWEDISH KRONA,,2355.63,2444.09
2020-03-02,USD,US DOLLAR,23140.00,23170.00,23310.00
2020-03-02,EUR,EURO,25181.11,25435.46,26331.65
2020-03-02,GBP,POUND STERLING,29324.20,29620.40,29943.85
2020-03-02,JPY,YEN,208.68,210.79,218.22
2020-03-02,AUD,AUSTRALIAN DOLLAR,14812.68,14962.30,15277.71
2020-03-02,SGD,SINGAPORE DOLLAR,16423.98,16589.88,16804.61
2020-03-02,THB,THAILAND BAHT,648.60,720.67,753.74
2020-03-02,CAD,CANADIAN DOLLAR,17000.15,17171.87,17533.86
2020-03-02,CHF,SWISS FRANC,23662.06,23901.07,24404.91
2020-03-02,HKD,HONGKONG DOLLAR,2930.67,2960.27,3004.59
2020-03-02,CNY,YUAN RENMINBI,3257.23,3290.13,3359.49
2020-03-02,DKK,DANISH KRONE,,3378.18,3505.04
2020-03-02,INR,INDIAN RUPEE,,319.70,332.25
2020-03-02,KRW,KOREAN WON,16.66,18.51,20.29
2020-03-02,KWD,KUWAITI DINAR,,75788.27,78761.90
2020-03-02,MYR,MALAYSIAN RINGGIT,,5461.89,5577.02
2020-03-02,NOK,NORWEGIAN KRONER,,2420.61,2521.57
2020-03-02,RUB,RUSSIAN RUBLE,,345.33,384.80
2020-03-02,SAR,SAUDI RIAL,,6180.82,6423.33
2020-03-02,SEK,SWEDISH KRONA,,2375.35,2464.55
2020-03-03,USD,US DOLLAR,23120.00,23150.00,23290.00
2020-03-03,EUR,EURO,25350.05,25606.11,26508.32
2020-03-03,GBP,POUND STERLING,29222.36,29517.54,29839.88
2020-03-03,JPY,YEN,207.84,209.94,217.34
2020-03-03,AUD,AUSTRALIAN DOLLAR,14920.09,15070.80,15388.51
2020-03-03,SGD,SINGAPORE DOLLAR,16442.90,16608.99,16823.98
2020-03-03,THB,THAILAND BAHT,649.14,721.27,754.37
2020-03-03,CAD,CANADIAN DOLLAR,17074.42,17246.89,17610.46
2020-03-03,CHF,SWISS FRANC,23750.60,23990.50,24496.24
2020-03-03,HKD,HONGKONG DOLLAR,2933.55,2963.18,3007.55
2020-03-03,CNY,YUAN RENMINBI,3265.64,3298.63,3368.16
2020-03-03,DKK,DANISH KRONE,,3400.23,3527.92
2020-03-03,INR,INDIAN RUPEE,,319.26,331.79
2020-03-03,KRW,KOREAN WON,16.88,18.75,20.54
2020-03-03,KWD,KUWAITI DINAR,,75607.35,78573.90
2020-03-03,MYR,MALAYSIAN RINGGIT,,5469.93,5585.24
2020-03-03,NOK,NORWEGIAN KRONER,,2450.98,2553.22
2020-03-03,RUB,RUSSIAN RUBLE,,350.04,390.05
2020-03-03,SAR,SAUDI RIAL,,6177.50,6419.88
2020-03-03,SEK,SWEDISH KRONA,,2392.35,2482.19
2020-03-04,USD,US DOLLAR,23115.00,23145.00,23285.00
2020-03-04,EUR,EURO,25374.61,25630.92,26534.02
2020-03-04,GBP,POUND STERLING,29288.06,29583.90,29906.98
2020-03-04,JPY,YEN,208.93,211.04,218.47
2020-03-04,AUD,AUSTRALIAN DOLLAR,15010.53,15162.15,15481.78
2020-03-04,SGD,SINGAPORE DOLLAR,16450.03,16616.19,16831.29
2020-03-04,THB,THAILAND BAHT,651.42,723.80,757.01
2020-03-04,CAD,CANADIAN DOLLAR,17037.82,17209.92,17572.73
2020-03-04,CHF,SWISS FRANC,23765.01,24005.06,24511.12
2020-03-04,HKD,HONGKONG DOLLAR,2936.86,2966.53,3010.95
2020-03-04,CNY,YUAN RENMINBI,3279.81,3312.94,3382.78
2020-03-04,DKK,DANISH KRONE,,3403.67,3531.49
2020-03-04,INR,INDIAN RUPEE,,314.90,327.26
2020-03-04,KRW,KOREAN WON,16.93,18.81,20.60
2020-03-04,KWD,KUWAITI DINAR,,75706.71,78677.21
2020-03-04,MYR,MALAYSIAN RINGGIT,,5489.90,5605.64
2020-03-04,NOK,NORWEGIAN KRONER,,2457.10,2559.59
2020-03-04,RUB,RUSSIAN RUBLE,,351.53,391.71
2020-03-04,SAR,SAUDI RIAL,,6172.69,6414.88
2020-03-04,SEK,SWEDISH KRONA,,2410.17,2500.68
2020-03-05,USD,US DOLLAR,23115.00,23145.00,23285.00
2020-03-05,EUR,EURO,25301.84,25557.41,26457.92
2020-03-05,GBP,POUND STERLING,29420.64,29717.82,30042.36
2020-03-05,JPY,YEN,209.03,211.14,218.57
2020-03-05,AUD,AUSTRALIAN DOLLAR,15071.93,15224.17,15545.12
2020-03-05,SGD,SINGAPORE DOLLAR,16479.71,16646.17,16861.65
2020-03-05,THB,THAILAND BAHT,649.14,721.27,754.37
2020-03-05,CAD,CANADIAN DOLLAR,16971.72,17143.15,17504.55
2020-03-05,CHF,SWISS FRANC,23782.40,24022.63,24529.06
2020-03-05,HKD,HONGKONG DOLLAR,2935.88,2965.54,3009.94
2020-03-05,CNY,YUAN RENMINBI,3278.06,3311.17,3380.98
2020-03-05,DKK,DANISH KRONE,,3394.09,3521.55
2020-03-05,INR,INDIAN RUPEE,,316.33,328.74
2020-03-05,KRW,KOREAN WON,16.99,18.88,20.68
2020-03-05,KWD,KUWAITI DINAR,,75681.97,78651.50
2020-03-05,MYR,MALAYSIAN RINGGIT,,5524.22,5640.68
2020-03-05,NOK,NORWEGIAN KRONER,,2455.29,2557.71
2020-03-05,RUB,RUSSIAN RUBLE,,349.83,389.81
2020-03-05,SAR,SAUDI RIAL,,6171.86,6414.03
2020-03-05,SEK,SWEDISH KRONA,,2405.24,2495.56
2020-03-06,USD,US DOLLAR,23100.00,23130.00,23270.00
2020-03-06,EUR,EURO,25533.22,25791.13,26699.89
2020-03-06,GBP,POUND STERLING,29634.63,29933.97,30260.88
2020-03-06,JPY,YEN,211.77,213.91,221.45
2020-03-06,AUD,AUSTRALIAN DOLLAR,15037.19,15189.08,15509.29
2020-03-06,SGD,SINGAPORE DOLLAR,16488.09,16654.64,16870.24
2020-03-06,THB,THAILAND BAHT,647.49,719.43,752.44
2020-03-06,CAD,CANADIAN DOLLAR,16978.48,17149.98,17511.54
2020-03-06,CHF,SWISS FRANC,24076.68,24319.88,24832.59
2020-03-06,HKD,HONGKONG DOLLAR,2933.45,2963.08,3007.45
2020-03-06,CNY,YUAN RENMINBI,3271.70,3304.75,3374.42
2020-03-06,DKK,DANISH KRONE,,3426.59,3555.27
2020-03-06,INR,INDIAN RUPEE,,314.30,326.64
2020-03-06,KRW,KOREAN WON,16.87,18.74,20.53
2020-03-06,KWD,KUWAITI DINAR,,75756.83,78729.34
2020-03-06,MYR,MALAYSIAN RINGGIT,,5490.29,5606.04
2020-03-06,NOK,NORWEGIAN KRONER,,2447.55,2549.65
2020-03-06,RUB,RUSSIAN RUBLE,,342.87,382.06
2020-03-06,SAR,SAUDI RIAL,,6167.22,6409.20
2020-03-06,SEK,SWEDISH KRONA,,2414.61,2505.29
2020-03-07,USD,US DOLLAR,23100.00,23130.00,23270.00
2020-03-07,EUR,EURO,25533.22,25791.13,26699.89
2020-03-07,GBP,POUND STERLING,29634.63,29933.97,30260.88
2020-03-07,JPY,YEN,211.77,213.91,221.45
2020-03-07,AUD,AUSTRALIAN DOLLAR,15037.19,15189.08,15509.29
2020-03-07,SGD,SINGAPORE DOLLAR,16488.09,16654.64,16870.24
2020-03-07,THB,THAILAND BAHT,647.49,719.43,752.44
2020-03-07,CAD,CANADIAN DOLLAR,16978.48,17149.98,17511.54
2020-03-07,CHF,SWISS FRANC,24076.68,24319.88,24832.59
2020-03-07,HKD,HONGKONG DOLLAR,2933.45,2963.08,3007.45
2020-03-07,CNY,YUAN RENMINBI,3271.70,3304.75,3374.42
2020-03-07,DKK,DANISH KRONE,,3426.59,3555.27
2020-03-07,INR,INDIAN RUPEE,,314.30,326.64
2020-03-07,KRW,KOREAN WON,16.87,18.74,20.53
2020-03-07,KWD,KUWAITI DINAR,,75756.83,78729.34
2020-03-07,MYR,MALAYSIAN RINGGIT,,5490.29,5606.04
2020-03-07,NOK,NORWEGIAN KRONER,,2447.55,2549.65
2020-03-07,RUB,RUSSIAN RUBLE,,342.87,382.06
2020-03-07,SAR,SAUDI RIAL,,6167.22,6409.20
2020-03-07,SEK,SWEDISH KRONA,,2414.61,2505.29
2020-03-08,USD,US DOLLAR,23100.00,23130.00,23270.00
2020-03-08,EUR,EURO,25533.22,25791.13,26699.89
2020-03-08,GBP,POUND STERLING,29634.63,29933.97,30260.88
2020-03-08,JPY,YEN,211.77,213.91,221.45
2020-03-08,AUD,AUSTRALIAN DOLLAR,15037.19,15189.08,15509.29
2020-03-08,SGD,SINGAPORE DOLLAR,16488.09,16654.64,16870.24
2020-03-08,THB,THAILAND BAHT,647.49,719.43,752.44
2020-03-08,CAD,CANADIAN DOLLAR,16978.48,17149.98,17511.54
2020-03-08,CHF,SWISS FRANC,24076.68,24319.88,24832.59
2020-03-08,HKD,HONGKONG DOLLAR,2933.45,2963.08,3007.45
2020-03-08,CNY,YUAN RENMINBI,3271.70,3304.75,3374.42
2020-03-08,DKK,DANISH KRONE,,3426.59,3555.27
2020-03-08,INR,INDIAN RUPEE,,314.30,326.64
2020-03-08,KRW,KOREAN WON,16.87,18.74,20.53
2020-03-08,KWD,KUWAITI DINAR,,75756.83,78729.34
2020-03-08,MYR,MALAYSIAN RINGGIT,,5490.29,5606.04
2020-03-08,NOK,NORWEGIAN KRONER,,2447.55,2549.65
2020-03-08,RUB,RUSSIAN RUBLE,,342.87,382.06
2020-03-08,SAR,SAUDI RIAL,,6167.22,6409.20
2020-03-08,SEK,SWEDISH KRONA,,2414.61,2505.29
2020-03-09,USD,US DOLLAR,23080.00,23110.00,23250.00
2020-03-09,EUR,EURO,25890.61,26152.13,27073.65
2020-03-09,GBP,POUND STERLING,30004.65,30307.73,30638.77
2020-03-09,JPY,YEN,218.49,220.70,229.64
2020-03-09,AUD,AUSTRALIAN DOLLAR,14804.12,14953.66,15422.41
2020-03-09,SGD,SINGAPORE DOLLAR,16458.44,16624.69,16839.92
2020-03-09,THB,THAILAND BAHT,645.62,717.36,750.28
2020-03-09,CAD,CANADIAN DOLLAR,16656.68,16824.93,17179.65
2020-03-09,CHF,SWISS FRANC,24470.61,24717.79,25238.91
2020-03-09,HKD,HONGKONG DOLLAR,2931.01,2960.62,3004.96
2020-03-09,CNY,YUAN RENMINBI,3267.28,3300.28,3369.86
2020-03-09,DKK,DANISH KRONE,,3473.68,3604.13
2020-03-09,INR,INDIAN RUPEE,,312.13,324.37
2020-03-09,KRW,KOREAN WON,16.68,18.53,20.30
2020-03-09,KWD,KUWAITI DINAR,,75683.60,78653.32
2020-03-09,MYR,MALAYSIAN RINGGIT,,5450.60,5565.52
2020-03-09,NOK,NORWEGIAN KRONER,,2374.05,2473.08
2020-03-09,RUB,RUSSIAN RUBLE,,309.21,344.56
2020-03-09,SAR,SAUDI RIAL,,6160.39,6402.11
2020-03-09,SEK,SWEDISH KRONA,,2421.27,2512.20
2020-03-10,USD,US DOLLAR,23080.00,23110.00,23250.00
2020-03-10,EUR,EURO,25894.97,26156.54,27078.20
2020-03-10,GBP,POUND STERLING,29819.05,30120.25,30449.22
2020-03-10,JPY,YEN,216.55,218.74,227.60
2020-03-10,AUD,AUSTRALIAN DOLLAR,14842.15,14992.07,15462.01
2020-03-10,SGD,SINGAPORE DOLLAR,16459.60,16625.86,16841.10
2020-03-10,THB,THAILAND BAHT,649.40,721.55,754.67
2020-03-10,CAD,CANADIAN DOLLAR,16634.57,16802.60,17156.85
2020-03-10,CHF,SWISS FRANC,24425.88,24672.61,25192.78
2020-03-10,HKD,HONGKONG DOLLAR,2931.76,2961.37,3005.71
2020-03-10,CNY,YUAN RENMINBI,3271.05,3304.09,3373.74
2020-03-10,DKK,DANISH KRONE,,3476.71,3607.28
2020-03-10,INR,INDIAN RUPEE,,311.45,323.67
2020-03-10,KRW,KOREAN WON,16.73,18.59,20.37
2020-03-10,KWD,KUWAITI DINAR,,75890.23,78868.03
2020-03-10,MYR,MALAYSIAN RINGGIT,,5427.16,5541.58
2020-03-10,NOK,NORWEGIAN KRONER,,2377.91,2477.10
2020-03-10,RUB,RUSSIAN RUBLE,,312.17,347.84
2020-03-10,SAR,SAUDI RIAL,,6160.09,6401.80
2020-03-10,SEK,SWEDISH KRONA,,2407.35,2497.76
2020-03-11,USD,US DOLLAR,23080.00,23110.00,23250.00
2020-03-11,EUR,EURO,25730.47,25990.37,26906.17
2020-03-11,GBP,POUND STERLING,29433.82,29731.13,30055.86
2020-03-11,JPY,YEN,213.41,215.57,224.30
2020-03-11,AUD,AUSTRALIAN DOLLAR,14716.96,14865.62,15331.60
2020-03-11,SGD,SINGAPORE DOLLAR,16392.15,16557.73,16772.09
2020-03-11,THB,THAILAND BAHT,648.64,720.71,753.79
2020-03-11,CAD,CANADIAN DOLLAR,16571.51,16738.90,17091.81
2020-03-11,CHF,SWISS FRANC,24300.39,24545.85,25063.35
2020-03-11,HKD,HONGKONG DOLLAR,2932.10,2961.72,3006.07
2020-03-11,CNY,YUAN RENMINBI,3265.54,3298.53,3368.07
2020-03-11,DKK,DANISH KRONE,,3451.29,3580.90
2020-03-11,INR,INDIAN RUPEE,,313.84,326.15
2020-03-11,KRW,KOREAN WON,16.79,18.65,20.43
2020-03-11,KWD,KUWAITI DINAR,,75452.88,78413.53
2020-03-11,MYR,MALAYSIAN RINGGIT,,5415.74,5529.92
2020-03-11,NOK,NORWEGIAN KRONER,,2370.79,2469.69
2020-03-11,RUB,RUSSIAN RUBLE,,323.81,360.82
2020-03-11,SAR,SAUDI RIAL,,6160.08,6401.79
2020-03-11,SEK,SWEDISH KRONA,,2405.89,2496.24
2020-03-12,USD,US DOLLAR,23095.00,23125.00,23265.00
2020-03-12,EUR,EURO,25654.97,25914.11,26827.21
2020-03-12,GBP,POUND STERLING,29214.86,29509.96,29832.26
2020-03-12,JPY,YEN,216.20,218.38,227.22
2020-03-12,AUD,AUSTRALIAN DOLLAR,14555.58,14702.61,15163.47
2020-03-12,SGD,SINGAPORE DOLLAR,16294.99,16459.59,16672.67
2020-03-12,THB,THAILAND BAHT,646.94,718.82,751.81
2020-03-12,CAD,CANADIAN DOLLAR,16482.37,16648.86,16999.85
2020-03-12,CHF,SWISS FRANC,24313.57,24559.16,25076.92
2020-03-12,HKD,HONGKONG DOLLAR,2932.56,2962.18,3006.53
2020-03-12,CNY,YUAN RENMINBI,3255.95,3288.84,3358.18
2020-03-12,DKK,DANISH KRONE,,3441.59,3570.83
2020-03-12,INR,INDIAN RUPEE,,312.09,324.33
2020-03-12,KRW,KOREAN WON,16.62,18.47,20.24
2020-03-12,KWD,KUWAITI DINAR,,75493.39,78455.57
2020-03-12,MYR,MALAYSIAN RINGGIT,,5393.67,5507.38
2020-03-12,NOK,NORWEGIAN KRONER,,2314.75,2411.31
2020-03-12,RUB,RUSSIAN RUBLE,,313.62,349.46
