date,usd_buy_black_market,usd_sell_black_market,usd_buy_bank,usd_sell_bank,usd_deposit_bank,gap_black_market,gap_bank,difference_buy,difference_sell
07-01-2024,24700,24800,24160,24530,24190,100,370,0.022350993377483475,0.011006930289441552
08-01-2024,24730,24830,24145,24515,24175,100,370,0.02422861876164828,0.01284927595349794
09-01-2024,24730,24830,24155,24525,24185,100,370,0.023804595321879507,0.012436289500509679
10-01-2024,24750,24850,24185,24555,24215,100,370,0.02336158776100894,0.012013846467114675
11-01-2024,24750,24850,24265,24635,24295,100,370,0.019987636513496776,0.008727420336918978
12-01-2024,24750,24850,24260,24630,24290,100,370,0.020197856553998417,0.00893219650832311
13-01-2024,24750,24850,24260,24630,24290,100,370,0.020197856553998417,0.00893219650832311
14-01-2024,24750,24850,24260,24630,24290,100,370,0.020197856553998417,0.00893219650832311
15-01-2024,24870,24970,24265,24635,24295,100,370,0.024933031114774407,0.01359853866450167
16-01-2024,24870,24970,24340,24710,24370,100,370,0.021774856203779835,0.010522055847834944
17-01-2024,24880,24980,24330,24700,24360,100,370,0.022605836415947378,0.011336032388663986
18-01-2024,24800,24880,24355,24725,24385,80,370,0.018271402176144536,0.006268958543983905
19-01-2024,24800,24880,24345,24715,24375,80,370,0.01868966933661942,0.006676107626947259
20-01-2024,24800,24880,24345,24715,24375,80,370,0.01868966933661942,0.006676107626947259
21-01-2024,24800,24880,24345,24715,24375,80,370,0.01868966933661942,0.006676107626947259
22-01-2024,24980,25080,24335,24705,24365,100,370,0.0265050339017876,0.015179113539769196
23-01-2024,24980,25080,24360,24730,24390,100,370,0.02545155993431858,0.014152850788516025
24-01-2024,25000,25100,24400,24770,24430,100,370,0.024590163934426146,0.013322567622123582
25-01-2024,25070,25120,24400,24770,24430,50,370,0.027459016393442726,0.014129995962858244
26-01-2024,25065,25115,24395,24765,24425,50,370,0.027464644394343152,0.01413284877851817
27-01-2024,24985,25035,24395,24765,24425,50,370,0.02418528386964547,0.010902483343428138
28-01-2024,24985,25035,24395,24765,24425,50,370,0.02418528386964547,0.010902483343428138
29-01-2024,24960,25060,24345,24715,24375,100,370,0.025261860751694343,0.01395913412907146
30-01-2024,24940,24990,24205,24575,24235,50,370,0.03036562693658329,0.01688708036622577
31-01-2024,24950,25000,24225,24595,24255,50,370,0.029927760577915352,0.016466761536897634
01-02-2024,24805,24865,24210,24580,24240,60,370,0.024576621230896434,0.011594792514239227
02-02-2024,24870,24940,24130,24500,24160,70,370,0.030667219229175258,0.01795918367346938
03-02-2024,24870,24940,24130,24500,24160,70,370,0.030667219229175258,0.01795918367346938
04-02-2024,24870,24940,24130,24500,24160,70,370,0.030667219229175258,0.01795918367346938
05-02-2024,24870,24970,24170,24540,24200,100,370,0.02896152254861395,0.017522412387938058
06-02-2024,24870,24950,24160,24530,24190,80,370,0.0293874172185431,0.017121891561353353
07-02-2024,24700,24850,24200,24570,24230,150,370,0.02066115702479343,0.01139601139601143
08-02-2024,24820,24880,24200,24570,24230,60,370,0.025619834710743694,0.012617012617012646
09-02-2024,24840,24910,24200,24570,24230,70,370,0.026446280991735627,0.013838013838013863
10-02-2024,24840,24910,24200,24570,24230,70,370,0.026446280991735627,0.013838013838013863
11-02-2024,24840,24910,24200,24570,24230,70,370,0.026446280991735627,0.013838013838013863
12-02-2024,24840,24910,24200,24570,24230,70,370,0.026446280991735627,0.013838013838013863
13-02-2024,24840,24910,24200,24570,24230,70,370,0.026446280991735627,0.013838013838013863
14-02-2024,24840,24910,24200,24570,24230,70,370,0.026446280991735627,0.013838013838013863
15-02-2024,24950,25020,24240,24610,24270,70,370,0.029290429042904353,0.016659894351889415
16-02-2024,24950,25050,24310,24680,24340,100,370,0.026326614561908768,0.014991896272285254
17-02-2024,25150,25220,24310,24680,24340,70,370,0.03455368161250516,0.021880064829821633
18-02-2024,25150,25220,24310,24680,24340,70,370,0.03455368161250516,0.021880064829821633
19-02-2024,24900,25000,24330,24700,24360,100,370,0.023427866831072786,0.012145748987854255
20-02-2024,24970,25070,24330,24700,24360,100,370,0.02630497328401149,0.014979757085020307
21-02-2024,25030,25130,24310,24680,24340,100,370,0.02961744138214728,0.018233387358184805
22-02-2024,25150,25220,24390,24760,24420,70,370,0.031160311603116053,0.018578352180937063
23-02-2024,25220,25290,24420,24790,24450,70,370,0.03276003276003281,0.020169423154497768
24-02-2024,25220,25290,24420,24790,24450,70,370,0.03276003276003281,0.020169423154497768
25-02-2024,25220,25290,24420,24790,24450,70,370,0.03276003276003281,0.020169423154497768
26-02-2024,25200,25300,24470,24840,24500,100,370,0.029832447895382197,0.0185185185185186
27-02-2024,25250,25350,24430,24800,24460,100,370,0.03356528857961516,0.022177419354838745
28-02-2024,25250,25350,24420,24790,24450,100,370,0.033988533988533964,0.022589753933037526
29-02-2024,25360,25430,24450,24820,24480,70,370,0.037218813905930404,0.02457695406929905
01-03-2024,25340,25400,24440,24810,24470,60,370,0.03682487725040917,0.02378073357517141
02-03-2024,25370,25440,24440,24810,24470,70,370,0.03805237315875609,0.025392986698911768
03-03-2024,25370,25440,24440,24810,24470,70,370,0.03805237315875609,0.025392986698911768
04-03-2024,25480,25580,24470,24840,24500,100,370,0.041275030649775335,0.029790660225442744
05-03-2024,25540,25670,24480,24850,24510,130,370,0.04330065359477131,0.032997987927565475
06-03-2024,25480,25620,24490,24860,24520,140,370,0.04042466312780735,0.03057119871279168
07-03-2024,25280,25350,24500,24870,24530,70,370,0.03183673469387749,0.0193003618817853
08-03-2024,25300,25380,24470,24840,24500,80,370,0.03391908459337967,0.021739130434782705
09-03-2024,25470,25550,24470,24840,24500,80,370,0.04086636697997559,0.028582930756843705
10-03-2024,25470,25550,24470,24840,24500,80,370,0.04086636697997559,0.028582930756843705
11-03-2024,25500,25700,24420,24790,24450,200,370,0.04422604422604426,0.03670835014118601
12-03-2024,25480,25600,24430,24800,24460,120,370,0.042979942693409656,0.032258064516129004
13-03-2024,25320,25550,24450,24820,24480,230,370,0.03558282208588959,0.02941176470588225
14-03-2024,25360,25440,24500,24870,24530,80,370,0.03510204081632651,0.022919179734619988
15-03-2024,25480,25560,24520,24890,24550,80,370,0.039151712887438794,0.0269184411410206
16-03-2024,25560,25640,24520,24890,24550,80,370,0.04241435562805873,0.030132583366814014
17-03-2024,25560,25640,24520,24890,24550,80,370,0.04241435562805873,0.030132583366814014
18-03-2024,25430,25530,24530,24880,24560,100,350,0.03668976763147169,0.026125401929260494
19-03-2024,25450,25550,24560,24910,24590,100,350,0.03623778501628672,0.02569249297470888
20-03-2024,25480,25580,24580,24950,24610,100,370,0.03661513425549234,0.0252505010020041
21-03-2024,25511,25591,24580,24950,24610,80,370,0.03787632221318149,0.025691382765530957
22-03-2024,25457,25537,24580,24950,24610,80,370,0.03567941415785181,0.023527054108216428
23-03-2024,25470,25550,24580,24950,24610,80,370,0.036208299430431135,0.024048096192384794
24-03-2024,25470,25550,24580,24950,24610,80,370,0.036208299430431135,0.024048096192384794
25-03-2024,25490,25590,24560,24930,24590,100,370,0.037866449511400724,0.026474127557160054
26-03-2024,25500,25600,24580,24950,24610,100,370,0.037428803905614316,0.02605210420841675
27-03-2024,25450,25580,24580,24950,24610,130,370,0.03539462978030916,0.0252505010020041
28-03-2024,25415,25495,24580,24950,24610,80,370,0.03397070789259571,0.0218436873747494
29-03-2024,25390,25470,24600,24970,24630,80,370,0.032113821138211485,0.020024028834601415
30-03-2024,25390,25470,24600,24970,24630,80,370,0.032113821138211485,0.020024028834601415
31-03-2024,25390,25470,24600,24970,24630,80,370,0.032113821138211485,0.020024028834601415
01-04-2024,25380,25480,24600,24970,24630,100,370,0.03170731707317076,0.02042450941129359
02-04-2024,25420,25520,24680,25050,24710,100,370,0.02998379254457051,0.01876247504990025
03-04-2024,25440,25540,24760,25130,24790,100,370,0.02746365105008075,0.01631516116195786
04-04-2024,25450,25530,24740,25110,24770,80,370,0.028698464025868953,0.016726403823178027
05-04-2024,25435,25515,24750,25120,24780,80,370,0.027676767676767744,0.015724522292993592
06-04-2024,25405,25485,24750,25120,24780,80,370,0.026464646464646524,0.01453025477707004
07-04-2024,25405,25485,24750,25120,24780,80,370,0.026464646464646524,0.01453025477707004
08-04-2024,25400,25520,24760,25130,24790,120,370,0.025848142164781818,0.015519299641862272
09-04-2024,25300,25420,,,,120,,,
10-04-2024,25340,25450,24760,25130,24790,110,370,0.02342487883683364,0.012733784321528052
11-04-2024,25505,25585,24800,25170,24830,80,370,0.028427419354838612,0.01648788239968213
12-04-2024,25450,25530,24810,25180,24840,80,370,0.025796049979846858,0.013899920571882385
13-04-2024,25450,25530,24810,25180,24840,80,370,0.025796049979846858,0.013899920571882385
14-04-2024,25450,25530,24810,25180,24840,80,370,0.025796049979846858,0.013899920571882385
15-04-2024,25450,25550,24930,25300,24960,100,370,0.020858403529883773,0.009881422924901129
16-04-2024,25470,25600,24978,25348,25008,130,370,0.019697333653615257,0.009941612750512752
17-04-2024,25520,25670,25100,25440,25130,150,340,0.01673306772908356,0.009040880503144555
18-04-2024,25520,25670,25100,25440,25130,150,340,0.01673306772908356,0.009040880503144555
19-04-2024,25680,25760,25133,25473,25163,80,340,0.021764214379501157,0.011266831547128264
20-04-2024,25680,25760,25133,25473,25163,80,340,0.021764214379501157,0.011266831547128264
21-04-2024,25680,25760,25133,25473,25163,80,340,0.021764214379501157,0.011266831547128264
22-04-2024,25770,25870,25145,25485,25175,100,340,0.02485583615032816,0.015106925642534907
23-04-2024,25730,25830,25148,25488,25178,100,340,0.02314299347860671,0.013418079096045199
24-04-2024,25520,25700,25147,25487,25177,180,340,0.014832783234580704,0.00835720171067611
25-04-2024,25620,25700,25137,25477,25167,80,340,0.019214703425229684,0.008752992895552758
26-04-2024,25530,25630,25118,25458,25148,100,340,0.016402579823234342,0.0067562259407651926
27-04-2024,25615,25695,25088,25458,25118,80,370,0.021006058673469497,0.009309450860240487
28-04-2024,25540,25640,25088,25458,25118,100,370,0.01801658163265296,0.007149029774530691
29-04-2024,25665,25770,25088,25458,25118,105,370,0.02299904336734704,0.012255479613481057
30-04-2024,25665,25770,25088,25458,25118,105,370,0.02299904336734704,0.012255479613481057
01-05-2024,25665,25770,25088,25458,25118,105,370,0.02299904336734704,0.012255479613481057
02-05-2024,25665,25770,25114,25454,25144,105,340,0.021939953810623525,0.012414551740394408
03-05-2024,25710,25790,25113,25453,25143,80,340,0.023772548082666267,0.013240089576867176
04-05-2024,25700,25770,25117,25457,25147,70,340,0.02321137078472746,0.012295242958714647
05-05-2024,25700,25770,25117,25457,25147,70,340,0.02321137078472746,0.012295242958714647
06-05-2024,25700,25770,25127,25457,25157,70,330,0.022804154893142803,0.012295242958714647
07-05-2024,25700,25770,25125,25455,25155,70,330,0.022885572139303534,0.012374779021803173
08-05-2024,25650,25730,25131,25461,25161,80,330,0.020651784648442195,0.010565178115549356
09-05-2024,25650,25730,25148,25478,25178,80,330,0.019961825990138404,0.009890886254808162
10-05-2024,25720,25800,25154,25484,25184,80,330,0.02250139142879859,0.012399937215507695
11-05-2024,25670,25750,25154,25484,25184,80,330,0.02051363600222622,0.010437921833307273
12-05-2024,25670,25750,25154,25484,25184,80,330,0.02051363600222622,0.010437921833307273
13-05-2024,25750,25820,25149,25479,25179,70,330,0.023897570479939567,0.013383570783782828
14-05-2024,25750,25820,25152,25482,25182,70,330,0.023775445292620878,0.013264264971352357
15-05-2024,25750,25820,25152,25482,25182,70,330,0.023775445292620878,0.013264264971352357
16-05-2024,25750,25820,25122,25452,25152,70,330,0.024998009712602576,0.014458588716014464
17-05-2024,25640,25730,25220,25450,25250,90,230,0.016653449643140306,0.011001964636542239
18-05-2024,25640,25730,25220,25450,25250,90,230,0.016653449643140306,0.011001964636542239
19-05-2024,25650,25730,25220,25450,25250,80,230,0.01704996034892936,0.011001964636542239
20-05-2024,25650,25730,25229,25459,25259,80,230,0.016687145744975984,0.010644565772418346
21-05-2024,25650,25740,25233,25463,25263,90,230,0.01652597788610155,0.010878529631229705
22-05-2024,25650,25740,25236,25466,25266,90,230,0.016405135520684677,0.010759443964501791
23-05-2024,25730,25770,25220,25470,25250,40,250,0.0202220459952418,0.011778563015312216
24-05-2024,25730,25770,25247,25477,25277,40,230,0.019130985859706184,0.01150056914079367
25-05-2024,25730,25770,25247,25477,25277,40,230,0.019130985859706184,0.01150056914079367
26-05-2024,25730,25770,25247,25477,25277,40,230,0.019130985859706184,0.01150056914079367
27-05-2024,25760,25840,25251,25481,25281,80,230,0.020157617520098148,0.014088929005926065
28-05-2024,25760,25840,25238,25468,25268,80,230,0.02068309691734682,0.014606565101303648
29-05-2024,25775,25865,25235,25465,25265,90,230,0.02139885080245696,0.015707834282348232
30-05-2024,25775,25855,25220,25470,25250,80,250,0.022006344171292547,0.01511582253631727
31-05-2024,25560,25700,25224,25474,25254,140,250,0.013320647002854402,0.008871790845567995
01-06-2024,25560,25700,25224,25474,25254,140,250,0.013320647002854402,0.008871790845567995
02-06-2024,25560,25700,25224,25474,25254,140,250,0.013320647002854402,0.008871790845567995
03-06-2024,25560,25700,25204,25474,25234,140,270,0.014124742104427934,0.008871790845567995
04-06-2024,25560,25700,25188,25458,25218,140,270,0.01476893758932829,0.009505852777123014
05-06-2024,25560,25700,25183,25453,25213,140,270,0.014970416550847743,0.009704160609751211
06-06-2024,25590,25680,25183,25453,25213,90,270,0.016161696382480217,0.008918398617058898
07-06-2024,25650,25730,25183,25453,25213,80,270,0.018544256045745167,0.010882803598790014
08-06-2024,25650,25730,25183,25453,25213,80,270,0.018544256045745167,0.010882803598790014
09-06-2024,25670,25750,25183,25453,25213,80,270,0.019338442600166816,0.011668565591482327
10-06-2024,25670,25750,25184,25454,25214,80,270,0.019297966963151225,0.011628820617584745
11-06-2024,25670,25780,25192,25462,25222,110,270,0.018974277548428065,0.01248919959154815
12-06-2024,25705,25785,25196,25466,25226,80,270,0.020201619304651475,0.012526505929474574
13-06-2024,25730,25810,25187,25457,25217,80,270,0.021558740620161165,0.013866520014141459
14-06-2024,25730,25810,25191,25461,25221,80,270,0.021396530506927025,0.013707238521660559
15-06-2024,25730,25810,25191,25461,25221,80,270,0.021396530506927025,0.013707238521660559
16-06-2024,25730,25810,25191,25461,25221,80,270,0.021396530506927025,0.013707238521660559
17-06-2024,25750,25850,25201,25471,25231,100,270,0.021784849807547246,0.014879667072356773
18-06-2024,25750,25850,25221,25471,25251,100,250,0.020974584671503926,0.014879667072356773
19-06-2024,25770,25850,25219,25469,25249,80,250,0.021848606209603938,0.01495936236208717
20-06-2024,25760,25840,25217,25467,25247,80,250,0.021533092754887573,0.014646405151764963
21-06-2024,25820,25900,25218,25468,25248,80,250,0.023871837576334265,0.01696246269828805
22-06-2024,25820,25900,25218,25468,25248,80,250,0.023871837576334265,0.01696246269828805
23-06-2024,25820,25900,25218,25468,25248,80,250,0.023871837576334265,0.01696246269828805
24-06-2024,25870,25950,25225,25475,25255,80,250,0.025569871159563995,0.018645731108930308
25-06-2024,25880,25960,25215,25465,25245,80,250,0.02637319056117393,0.01943844492440605
26-06-2024,25950,26030,25220,25470,25250,80,250,0.028945281522601007,0.021986650961915988
27-06-2024,25940,26020,25227,25477,25257,80,250,0.028263368612994055,0.02131334144522512
28-06-2024,25900,25980,25223,25473,25253,80,250,0.02684058200848427,0.019903427158167508
29-06-2024,25900,25980,25223,25473,25253,80,250,0.02684058200848427,0.019903427158167508
30-06-2024,25900,25980,25223,25473,25253,80,250,0.02684058200848427,0.019903427158167508
01-07-2024,25900,25980,25214,25464,25244,80,250,0.02720710716268737,0.020263901979264753
02-07-2024,25830,25910,25215,25465,25245,80,250,0.024390243902439046,0.01747496563911244
03-07-2024,25830,25910,25220,25470,25250,80,250,0.02418715305313235,0.0172752257557911
04-07-2024,25745,25825,25213,25463,25243,80,250,0.02110022607385087,0.014216706593881412
05-07-2024,25745,25825,25208,25458,25238,80,250,0.02130276102824502,0.014415900699190853
06-07-2024,25800,25890,25208,25458,25238,90,250,0.023484608060933,0.016969125618666148
07-07-2024,25820,25880,25208,25458,25238,60,250,0.024278006981910405,0.01657632178490065
08-07-2024,25820,25880,25205,25455,25235,60,250,0.024399920650664653,0.016696130426242295
09-07-2024,25750,25810,,,,60,,,
10-07-2024,25750,25810,,,,60,,,
11-07-2024,25710,25790,,,,80,,,
12-07-2024,25655,25735,,,,80,,,
13-07-2024,25690,25770,,,,80,,,
14-07-2024,25690,25770,,,,80,,,
15-07-2024,25710,25780,,,,70,,,
16-07-2024,25510,25600,,,,90,,,
17-07-2024,25510,25600,,,,90,,,
18-07-2024,25535,25615,,,,80,,,
19-07-2024,25670,25750,,,,80,,,
20-07-2024,25670,25740,,,,70,,,
21-07-2024,25670,25740,,,,70,,,
22-07-2024,25650,25700,,,,50,,,
23-07-2024,25650,25700,,,,50,,,
24-07-2024,25660,25740,,,,80,,,
25-07-2024,25660,25740,,,,80,,,
26-07-2024,25650,25730,,,,80,,,
27-07-2024,25620,25720,,,,100,,,
28-07-2024,25620,25720,,,,100,,,
29-07-2024,25620,25720,25085,25455,25115,100,370,0.021327486545744456,0.010410528383421713
30-07-2024,25630,25730,25085,25455,25115,100,370,0.021726131154076178,0.010803378511097916
31-07-2024,25630,25730,25085,25455,25115,100,370,0.021726131154076178,0.010803378511097916
01-08-2024,25600,25700,25030,25400,25060,100,370,0.022772672792648718,0.011811023622047223
02-08-2024,25600,25680,25010,25380,25040,80,370,0.023590563774490203,0.011820330969267046
03-08-2024,25600,25680,25010,25380,25040,80,370,0.023590563774490203,0.011820330969267046
04-08-2024,25600,25680,25010,25380,25040,80,370,0.023590563774490203,0.011820330969267046
05-08-2024,25600,25700,24900,25270,24930,100,370,0.028112449799196693,0.017016224772457456
06-08-2024,25650,25750,24950,25320,24980,100,370,0.028056112224448926,0.016982622432859307
07-08-2024,25690,25770,24965,25335,24995,80,370,0.02904065691968749,0.01716992303137954
08-08-2024,25690,25770,24950,25320,24980,80,370,0.029659318637274446,0.017772511848341166
09-08-2024,25550,25630,24900,25270,24930,80,370,0.026104417670682833,0.014246141669964407
10-08-2024,25540,25640,24900,25270,24930,100,370,0.025702811244979973,0.01464186782746335
11-08-2024,25540,25640,24900,25270,24930,100,370,0.025702811244979973,0.01464186782746335
12-08-2024,25540,25640,24910,25280,24940,100,370,0.025291047771979214,0.014240506329114
13-08-2024,25495,25575,24920,25290,24950,80,370,0.023073836276083393,0.011269276393831573
14-08-2024,25495,25575,24820,25190,24850,80,370,0.027195809830781625,0.015283842794759916
15-08-2024,25495,25575,24840,25210,24870,80,370,0.026368760064412244,0.014478381594605239
16-08-2024,25450,25530,24860,25230,24890,80,370,0.02373290426387764,0.01189060642092743
17-08-2024,25250,25400,24860,25230,24890,150,370,0.015687851971037725,0.006738010305192166
18-08-2024,25250,25400,24860,25230,24890,150,370,0.015687851971037725,0.006738010305192166
19-08-2024,25320,25420,24790,25160,24820,100,370,0.021379588543767758,0.010333863275039823
20-08-2024,25320,25420,24710,25080,24740,100,370,0.02468636179684336,0.013556618819776656
21-08-2024,25250,25330,24730,25100,24760,80,370,0.021027092600080843,0.009163346613545897
22-08-2024,25200,25280,24750,25120,24780,80,370,0.018181818181818077,0.006369426751592355
23-08-2024,25210,25290,24780,25150,24810,80,370,0.01735270379338183,0.005566600397614252
24-08-2024,25200,25300,24780,25150,24810,100,370,0.016949152542372836,0.005964214711729587
25-08-2024,25200,25300,24780,25150,24810,100,370,0.016949152542372836,0.005964214711729587
26-08-2024,25200,25300,24680,25050,24710,100,370,0.021069692058346856,0.009980039920159722
27-08-2024,25110,25200,24630,25000,24660,90,370,0.01948842874543244,0.008000000000000007
28-08-2024,25240,25320,24650,25020,24680,80,370,0.023935091277890397,0.011990407673860837
29-08-2024,25240,25320,24660,25030,24690,80,370,0.023519870235198637,0.011586096683979141
30-08-2024,25240,25320,24660,25030,24690,80,370,0.023519870235198637,0.011586096683979141
31-08-2024,25240,25320,24660,25030,24690,80,370,0.023519870235198637,0.011586096683979141
01-09-2024,25240,25320,24660,25030,24690,80,370,0.023519870235198637,0.011586096683979141
02-09-2024,25240,25320,24660,25030,24690,80,370,0.023519870235198637,0.011586096683979141
03-09-2024,25240,25320,24660,25030,24690,80,370,0.023519870235198637,0.011586096683979141
04-09-2024,25215,25295,24645,25015,24675,80,370,0.023128423615337734,0.011193284029582307
05-09-2024,25080,25160,24550,24920,24580,80,370,0.021588594704684327,0.009630818619582593
06-09-2024,25080,25160,24400,24770,24430,80,370,0.02786885245901649,0.01574485264432779
07-09-2024,25080,25160,24400,24770,24430,80,370,0.02786885245901649,0.01574485264432779
08-09-2024,25080,25160,24400,24770,24430,80,370,0.02786885245901649,0.01574485264432779
09-09-2024,25080,25160,24470,24840,24500,80,370,0.02492848385778501,0.012882447665056418
10-09-2024,25140,25240,24460,24830,24490,100,370,0.027800490596892935,0.01651228352799028
11-09-2024,24990,25080,24355,24725,24385,90,370,0.02607267501539723,0.01435793731041457
12-09-2024,24990,25080,24380,24750,24410,90,370,0.02502050861361771,0.01333333333333342
13-09-2024,25930,25030,24360,24730,24390,-900,370,0.06444991789819365,0.012131014961585196
14-09-2024,25930,25030,24360,24730,24390,-900,370,0.06444991789819365,0.012131014961585196
15-09-2024,24930,25030,24360,24730,24390,100,370,0.023399014778325178,0.012131014961585196
16-09-2024,24900,25000,24350,24720,24380,100,370,0.022587268993839782,0.01132686084142387
17-09-2024,24900,25000,24400,24770,24430,100,370,0.020491803278688492,0.00928542591844983
18-09-2024,24965,25065,24440,24810,24470,100,370,0.021481178396071998,0.010278113663845234
19-09-2024,24965,25065,24380,24750,24410,100,370,0.023995077932731812,0.012727272727272698
20-09-2024,24960,25060,24370,24740,24400,100,370,0.0242100943783341,0.012934518997574695
21-09-2024,24960,25060,24370,24740,24400,100,370,0.0242100943783341,0.012934518997574695
22-09-2024,24960,25060,24370,24740,24400,100,370,0.0242100943783341,0.012934518997574695
23-09-2024,24960,25060,24430,24800,24460,100,370,0.02169463774048297,0.010483870967741948
24-09-2024,24970,25070,24400,24770,24430,100,370,0.02336065573770485,0.012111425111021479
25-09-2024,25000,25100,24380,24750,24410,100,370,0.025430680885972112,0.014141414141414232
26-09-2024,25110,25210,24430,24800,24460,100,370,0.027834629553827206,0.016532258064516192
27-09-2024,25230,25330,24390,24760,24420,100,370,0.03444034440344401,0.023021001615508796
28-09-2024,25230,25330,24390,24760,24420,100,370,0.03444034440344401,0.023021001615508796
29-09-2024,25200,25300,24390,24760,24420,100,370,0.03321033210332103,0.021809369951534707
30-09-2024,25200,25300,24370,24740,24400,100,370,0.03405826836274106,0.022635408245755828
01-10-2024,25100,25200,24400,24770,24430,100,370,0.028688524590164022,0.017359709325797335
02-10-2024,24950,25050,24450,24820,24480,100,370,0.020449897750511203,0.009266720386784888
03-10-2024,25110,25210,24550,24920,24580,100,370,0.02281059063136448,0.011637239165328994
04-10-2024,25150,25250,24550,24940,24580,100,390,0.024439918533604832,0.012429831595829999
05-10-2024,25150,25250,24550,24940,24580,100,390,0.024439918533604832,0.012429831595829999
06-10-2024,25150,25250,24550,24940,24580,100,390,0.024439918533604832,0.012429831595829999
07-10-2024,25150,25250,24640,25030,24670,100,390,0.020698051948051965,0.008789452656811747
08-10-2024,25250,25360,24635,25025,24665,110,390,0.02496448142886143,0.0133866133866134
09-10-2024,25250,25350,24635,25025,24665,100,390,0.02496448142886143,0.01298701298701288
10-10-2024,25240,25340,24640,25030,24670,100,390,0.024350649350649345,0.012385137834598492
11-10-2024,25250,25350,24610,25000,24640,100,390,0.02600568874441289,0.014000000000000012
12-10-2024,25250,25350,24610,25000,24640,100,390,0.02600568874441289,0.014000000000000012
13-10-2024,25250,25350,24610,25000,24640,100,390,0.02600568874441289,0.014000000000000012
14-10-2024,25250,25350,24630,25020,24660,100,390,0.02517255379618355,0.01318944844124692
15-10-2024,25250,25350,24735,25125,24765,100,390,0.02082069941378606,0.008955223880596996
16-10-2024,25260,25360,24780,25170,24810,100,390,0.01937046004842613,0.007548669050456924
17-10-2024,25260,25360,24980,25370,25010,100,390,0.011208967173738982,-0.00039416633819466806
18-10-2024,25460,25560,24950,25340,24980,100,390,0.020440881763527097,0.008681925808997626
19-10-2024,25460,25560,24950,25340,24980,100,390,0.020440881763527097,0.008681925808997626
20-10-2024,25460,25560,24950,25340,24980,100,390,0.020440881763527097,0.008681925808997626
21-10-2024,25460,25560,25040,25430,25070,100,390,0.016773162939297093,0.0051120723554856085
22-10-2024,25460,25560,25062,25452,25092,100,390,0.015880616072141196,0.004243281471004279
23-10-2024,25700,25800,25190,25462,25220,100,272,0.02024612941643511,0.013274683842589008
24-10-2024,25400,25500,25203,25473,25233,100,270,0.007816529778200909,0.0010599458249911375
25-10-2024,25400,25500,25167,25467,25197,100,300,0.00925815552111886,0.0012957945576628216
26-10-2024,25600,25700,25167,25467,25197,100,300,0.017205070131521394,0.00914909490713467
27-10-2024,25600,25700,25167,25467,25197,100,300,0.017205070131521394,0.00914909490713467
28-10-2024,25710,25820,25164,25464,25194,110,300,0.021697663328564598,0.01398052152057816
29-10-2024,25670,25780,25134,25464,25164,110,330,0.021325694278666374,0.01240967640590629
30-10-2024,25660,25760,25088,25458,25118,100,370,0.022799744897959107,0.011862675779715559
31-10-2024,25690,25790,25060,25450,25090,100,390,0.025139664804469275,0.013359528487229877
01-11-2024,25690,25790,,,,100,,,
02-11-2024,25780,25880,,,,100,,,
03-11-2024,25780,25880,,,,100,,,
04-11-2024,25600,25700,,,,100,,,
05-11-2024,25600,25700,,,,100,,,
06-11-2024,25745,25845,,,,100,,,
07-11-2024,25500,25800,,,,300,,,
08-11-2024,25520,25620,,,,100,,,
09-11-2024,25520,25620,,,,100,,,
10-11-2024,25570,25670,,,,100,,,
11-11-2024,25610,25720,,,,110,,,
12-11-2024,25540,25650,,,,110,,,
13-11-2024,25620,25720,,,,100,,,
14-11-2024,25600,25709,,,,109,,,
15-11-2024,25600,25709,,,,109,,,
16-11-2024,25660,25760,,,,100,,,
17-11-2024,25660,25760,,,,100,,,
18-11-2024,25660,25780,,,,120,,,
19-11-2024,25700,25800,,,,100,,,
20-11-2024,25750,25850,,,,100,,,
21-11-2024,25750,25850,,,,100,,,
22-11-2024,25650,25750,,,,100,,,
23-11-2024,25740,25840,,,,100,,,
24-11-2024,25740,25840,,,,100,,,
25-11-2024,25730,25840,,,,110,,,
26-11-2024,25730,25840,,,,110,,,
27-11-2024,25690,25790,,,,100,,,
28-11-2024,25690,25790,,,,100,,,
29-11-2024,25690,25790,,,,100,,,
30-11-2024,25630,25730,,,,100,,,
01-12-2024,25630,25730,,,,100,,,
02-12-2024,25630,25730,,,,100,,,
03-12-2024,25630,25730,,,,100,,,
04-12-2024,25610,25710,,,,100,,,
05-12-2024,25610,25710,,,,100,,,
06-12-2024,25610,25710,,,,100,,,
07-12-2024,25610,25710,,,,100,,,
08-12-2024,25610,25710,,,,100,,,
09-12-2024,25530,25650,,,,120,,,
10-12-2024,25530,25650,25084,25454,25114,120,370,0.01778025833200436,0.007700165003535764
11-12-2024,25550,25650,25084,25454,25114,100,370,0.01857757933343973,0.007700165003535764
12-12-2024,25550,25650,25084,25454,25114,100,370,0.01857757933343973,0.007700165003535764
13-12-2024,25550,25650,25084,25454,25114,100,370,0.01857757933343973,0.007700165003535764
14-12-2024,25550,25650,25084,25454,25114,100,370,0.01857757933343973,0.007700165003535764
15-12-2024,25550,25650,25084,25454,25114,100,370,0.01857757933343973,0.007700165003535764
16-12-2024,25620,25720,25084,25454,25114,100,370,0.021368202838462746,0.010450223933369918
17-12-2024,25620,25720,25084,25454,25114,100,370,0.021368202838462746,0.010450223933369918
18-12-2024,25620,25720,25084,25454,25114,100,370,0.021368202838462746,0.010450223933369918
